player_id,player_display_name,position,season,team,games,passing_yards,passing_tds,passing_interceptions,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,sack_fumbles_lost,rushing_fumbles_lost,receiving_fumbles_lost,fantasy_points,fantasy_points_ppr,fantasy_points_per_game,fantasy_points_ppr_per_game,total_touches,opportunities,total_yards,total_tds,ppr_per_game,opportunities_per_game,touches_per_game,ppr_per_opportunity,overall_rank,position_rank
00-0030564,DeAndre Hopkins,WR,2025,BAL,17,0,0,0,0,0,0,22,39,330,2,0,0,0,45.0,67.0,2.6470588235294117,3.9411764705882355,22,39,330,2,3.9411764705882355,2.2941176470588234,1.2941176470588236,1.7179487179487178,232,91
00-0032464,Kalif Raymond,WR,2025,DET,15,0,0,0,2,19,0,24,30,289,1,0,0,0,42.800000000000004,66.8,2.8533333333333335,4.453333333333333,26,32,308,1,4.453333333333333,2.1333333333333333,1.7333333333333334,2.0875,233,92
00-0039424,Devaughn Vele,WR,2025,NO,9,0,0,0,0,0,0,25,39,293,2,0,0,0,41.3,66.3,4.588888888888889,7.366666666666666,25,39,293,2,7.366666666666666,4.333333333333333,2.7777777777777777,1.7,234,93
00-0037614,John Metchie III,WR,2025,NYJ,9,0,0,0,3,-5,0,29,44,256,2,0,0,0,37.1,66.10000000000001,4.122222222222223,7.344444444444445,32,47,251,2,7.344444444444445,5.222222222222222,3.5555555555555554,1.4063829787234043,235,94
00-0039890,Adonai Mitchell,WR,2025,NYJ,8,0,0,0,1,-4,0,24,58,301,2,0,0,0,41.7,65.7,5.2125,8.2125,25,59,297,2,8.2125,7.375,3.125,1.1135593220338984,236,95
00-0034975,Justice Hill,RB,2025,BAL,10,0,0,0,18,93,2,21,27,169,1,0,0,0,44.2,65.2,4.42,6.5200000000000005,39,45,262,3,6.5200000000000005,4.5,3.9,1.448888888888889,237,60
00-0040648,Tory Horton,WR,2025,SEA,8,0,0,0,0,0,0,13,22,161,5,0,0,0,52.1,65.1,6.5125,8.1375,13,22,161,5,8.1375,2.75,1.625,2.959090909090909,238,96
00-0039875,Ray Davis,RB,2025,BUF,17,0,0,0,58,275,0,10,13,86,2,0,0,0,54.10000000000001,64.10000000000001,3.1823529411764713,3.770588235294118,68,71,361,2,3.770588235294118,4.176470588235294,4.0,0.9028169014084508,239,61
00-0037005,Tommy Tremble,TE,2025,CAR,15,0,0,0,0,0,0,27,37,249,2,0,0,0,36.900000000000006,63.900000000000006,2.4600000000000004,4.260000000000001,27,37,249,2,4.260000000000001,2.466666666666667,1.8,1.7270270270270272,240,42
00-0040718,Travis Hunter,WR,2025,JAX,7,0,0,0,1,0,0,28,45,298,1,0,0,0,35.800000000000004,63.800000000000004,5.114285714285715,9.114285714285716,29,46,298,1,9.114285714285716,6.571428571428571,4.142857142857143,1.3869565217391304,241,97
00-0040078,Brashard Smith,RB,2025,KC,17,0,0,0,44,151,0,25,35,172,1,0,0,0,38.300000000000004,63.3,2.2529411764705887,3.7235294117647055,69,79,323,1,3.7235294117647055,4.647058823529412,4.0588235294117645,0.8012658227848101,242,62
00-0039074,Davis Allen,TE,2025,LA,15,0,0,0,0,0,0,24,33,208,3,0,0,0,38.800000000000004,62.800000000000004,2.586666666666667,4.1866666666666665,24,33,208,3,4.1866666666666665,2.2,1.6,1.903030303030303,243,43
00-0037252,Greg Dulcich,TE,2025,MIA,9,0,0,0,1,-7,0,26,33,335,1,0,0,1,36.800000000000004,62.800000000000004,4.0888888888888895,6.977777777777778,27,34,328,1,6.977777777777778,3.7777777777777777,3.0,1.8470588235294119,244,44
00-0037746,Brian Robinson,RB,2025,SF,17,0,0,0,92,400,2,8,12,25,0,0,0,0,54.5,62.5,3.2058823529411766,3.676470588235294,100,104,425,2,3.676470588235294,6.117647058823529,5.882352941176471,0.6009615384615384,245,63
00-0037838,Isaiah Likely,TE,2025,BAL,12,0,0,0,0,0,0,27,36,307,1,0,0,1,34.7,61.7,2.891666666666667,5.141666666666667,27,36,307,1,5.141666666666667,3.0,2.25,1.713888888888889,246,45
00-0039451,Isaiah Williams,WR,2025,NYJ,15,0,0,0,3,34,0,26,36,193,0,0,0,0,34.7,60.7,2.3133333333333335,4.046666666666667,29,39,227,0,4.046666666666667,2.6,1.9333333333333333,1.5564102564102564,247,98
00-0040202,Devin Neal,RB,2025,NO,9,0,0,0,57,206,2,17,19,104,0,0,0,0,43.0,60.0,4.777777777777778,6.666666666666667,74,76,310,2,6.666666666666667,8.444444444444445,8.222222222222221,0.7894736842105263,248,64
00-0038979,Cedric Tillman,WR,2025,CLE,12,0,0,0,0,0,0,21,39,270,2,0,0,0,39.0,60.0,3.25,5.0,21,39,270,2,5.0,3.25,1.75,1.5384615384615385,249,99
00-0038115,Daniel Bellinger,TE,2025,NYG,13,0,0,0,0,0,0,19,26,286,2,0,0,0,40.6,59.6,3.123076923076923,4.584615384615384,19,26,286,2,4.584615384615384,2.0,1.4615384615384615,2.292307692307692,250,46
00-0028118,Tyrod Taylor,QB,2025,NYJ,6,779,5,5,27,143,1,0,0,0,0,1,0,0,59.46,59.46,9.91,9.91,27,27,922,6,9.91,4.5,4.5,2.2022222222222223,251,42
00-0032392,Austin Hooper,TE,2025,NE,13,0,0,0,0,0,0,21,26,263,2,0,0,0,38.3,59.300000000000004,2.946153846153846,4.561538461538462,21,26,263,2,4.561538461538462,2.0,1.6153846153846154,2.280769230769231,252,47
00-0038705,Emari Demercado,RB,2025,ARI,12,0,0,0,44,312,0,13,20,101,1,0,1,0,45.3,58.3,3.775,4.858333333333333,57,64,413,1,4.858333333333333,5.333333333333333,4.75,0.9109375,253,65
00-0032775,Demarcus Robinson,WR,2025,SF,14,0,0,0,1,6,0,22,35,276,1,0,0,0,36.2,58.2,2.585714285714286,4.1571428571428575,23,36,282,1,4.1571428571428575,2.5714285714285716,1.6428571428571428,1.6166666666666667,254,100
00-0039041,Elijah Higgins,TE,2025,ARI,17,0,0,0,0,0,0,30,37,301,0,0,0,1,28.1,58.1,1.6529411764705884,3.4176470588235297,30,37,301,0,3.4176470588235297,2.176470588235294,1.7647058823529411,1.5702702702702702,255,48
00-0034775,Christian Kirk,WR,2025,HOU,11,0,0,0,0,0,0,28,52,239,1,0,0,0,29.900000000000002,57.9,2.7181818181818183,5.263636363636364,28,52,239,1,5.263636363636364,4.7272727272727275,2.5454545454545454,1.1134615384615385,256,101
00-0039337,Malik Nabers,WR,2025,NYG,4,0,0,0,0,0,0,18,35,271,2,0,0,0,39.1,57.1,9.775,14.275,18,35,271,2,14.275,8.75,4.5,1.6314285714285715,257,102
00-0036550,Rashod Bateman,WR,2025,BAL,13,0,0,0,0,0,0,19,38,224,2,0,0,0,36.4,55.400000000000006,2.8,4.261538461538462,19,38,224,2,4.261538461538462,2.923076923076923,1.4615384615384615,1.4578947368421054,258,103
00-0038454,Keaton Mitchell,RB,2025,BAL,13,0,0,0,59,341,1,9,12,63,0,0,0,0,46.4,55.4,3.569230769230769,4.2615384615384615,68,71,404,1,4.2615384615384615,5.461538461538462,5.230769230769231,0.780281690140845,259,66
00-0035249,Josh Oliver,TE,2025,MIN,12,0,0,0,0,0,0,15,19,160,4,0,0,0,40.0,55.0,3.3333333333333335,4.583333333333333,15,19,160,4,4.583333333333333,1.5833333333333333,1.25,2.8947368421052633,260,49
00-0040782,Isaiah Bond,WR,2025,CLE,15,0,0,0,5,29,0,18,44,338,0,0,0,0,36.7,54.7,2.4466666666666668,3.646666666666667,23,49,367,0,3.646666666666667,3.2666666666666666,1.5333333333333334,1.116326530612245,261,104
00-0040198,Ollie Gordon II,RB,2025,MIA,17,0,0,0,70,199,3,7,9,32,1,0,0,0,47.1,54.1,2.7705882352941176,3.182352941176471,77,79,231,4,3.182352941176471,4.647058823529412,4.529411764705882,0.6848101265822785,262,67
00-0039356,Ja'Tavion Sanders,TE,2025,CAR,12,0,0,0,0,0,0,29,34,190,1,0,0,0,25.0,54.0,2.0833333333333335,4.5,29,34,190,1,4.5,2.8333333333333335,2.4166666666666665,1.588235294117647,263,50
00-0033040,Tyreek Hill,WR,2025,MIA,4,0,0,0,0,0,0,21,29,265,1,0,0,0,32.5,53.5,8.125,13.375,21,29,265,1,13.375,7.25,5.25,1.8448275862068966,264,105
00-0040194,Jackson Hawes,TE,2025,BUF,13,0,0,0,0,0,0,16,19,187,3,0,0,0,36.7,52.7,2.8230769230769233,4.053846153846154,16,19,187,3,4.053846153846154,1.4615384615384615,1.2307692307692308,2.7736842105263158,265,51
00-0038555,Tank Bigsby,RB,2025,PHI,14,0,0,0,58,344,2,3,4,32,0,0,0,0,49.6,52.6,3.542857142857143,3.757142857142857,61,62,376,2,3.757142857142857,4.428571428571429,4.357142857142857,0.8483870967741935,266,68
00-0036988,Josh Palmer,WR,2025,BUF,12,0,0,0,0,0,0,22,37,303,0,0,0,0,30.3,52.300000000000004,2.525,4.358333333333333,22,37,303,0,4.358333333333333,3.0833333333333335,1.8333333333333333,1.4135135135135137,267,106
00-0037545,Rashid Shaheed,WR,2025,SEA,9,0,0,0,7,64,0,15,26,188,0,0,0,0,37.2,52.2,4.133333333333334,5.800000000000001,22,33,252,0,5.800000000000001,3.6666666666666665,2.4444444444444446,1.581818181818182,268,107
00-0040737,Terrance Ferguson,TE,2025,LA,11,0,0,0,1,0,0,11,25,231,3,0,0,0,41.1,52.1,3.7363636363636363,4.736363636363636,12,26,231,3,4.736363636363636,2.3636363636363638,1.0909090909090908,2.003846153846154,269,52
00-0033375,Tim Patrick,WR,2025,JAX,13,0,0,0,0,0,0,15,24,187,3,0,0,0,36.7,51.7,2.8230769230769233,3.976923076923077,15,24,187,3,3.976923076923077,1.8461538461538463,1.1538461538461537,2.154166666666667,270,108
00-0039355,Luke McCaffrey,WR,2025,WAS,9,0,0,0,0,0,0,11,15,203,3,0,0,0,40.300000000000004,51.300000000000004,4.477777777777778,5.7,11,15,203,3,5.7,1.6666666666666667,1.2222222222222223,3.4200000000000004,271,109
00-0040164,Jaylin Lane,WR,2025,WAS,15,0,0,0,1,7,0,16,32,225,0,0,0,0,35.2,51.2,2.3466666666666667,3.4133333333333336,17,33,232,0,3.4133333333333336,2.2,1.1333333333333333,1.5515151515151515,272,110
00-0038128,Malik Willis,QB,2025,GB,4,422,3,0,22,123,2,0,0,0,0,0,1,0,51.17999999999999,51.17999999999999,12.794999999999998,12.794999999999998,22,22,545,5,12.794999999999998,5.5,5.5,2.326363636363636,273,43
00-0037741,Jahan Dotson,WR,2025,PHI,15,0,0,0,0,0,0,18,36,262,1,0,0,0,32.2,50.2,2.146666666666667,3.3466666666666667,18,36,262,1,3.3466666666666667,2.4,1.2,1.3944444444444446,274,111
00-0032211,Tyler Lockett,WR,2025,LV,10,0,0,0,0,0,0,22,34,221,1,0,0,0,28.1,50.1,2.81,5.01,22,34,221,1,5.01,3.4,2.2,1.473529411764706,275,112
00-0029263,Russell Wilson,QB,2025,NYG,6,831,3,3,18,106,0,0,0,0,0,0,0,0,49.84,49.84,8.306666666666667,8.306666666666667,18,18,937,3,8.306666666666667,3.0,3.0,2.768888888888889,276,44
00-0036626,Dyami Brown,WR,2025,JAX,11,0,0,0,6,30,0,20,37,227,1,0,1,0,29.700000000000003,49.7,2.7,4.5181818181818185,26,43,257,1,4.5181818181818185,3.909090909090909,2.3636363636363638,1.1558139534883722,277,113
00-0039144,Luke Musgrave,TE,2025,GB,13,0,0,0,0,0,0,24,31,252,0,0,0,0,25.200000000000003,49.2,1.9384615384615387,3.784615384615385,24,31,252,0,3.784615384615385,2.3846153846153846,1.8461538461538463,1.5870967741935484,278,53
00-0040131,Kyle Williams,WR,2025,NE,14,0,0,0,2,3,0,10,21,209,3,0,0,0,39.2,49.2,2.8000000000000003,3.5142857142857147,12,23,212,3,3.5142857142857147,1.6428571428571428,0.8571428571428571,2.139130434782609,279,114
00-0035359,David Sills,WR,2025,ATL,12,0,0,0,0,0,0,18,36,191,2,0,0,0,31.1,49.1,2.591666666666667,4.091666666666667,18,36,191,2,4.091666666666667,3.0,1.5,1.363888888888889,280,115
00-0035100,Jake Browning,QB,2025,CIN,5,771,6,8,9,39,1,0,0,0,0,0,0,0,48.74,48.74,9.748000000000001,9.748000000000001,9,9,810,7,9.748000000000001,1.8,1.8,5.415555555555556,281,45
00-0039146,Jayden Reed,WR,2025,GB,5,0,0,0,3,28,0,19,22,207,1,0,0,0,29.5,48.5,5.9,9.7,22,25,235,1,9.7,5.0,4.4,1.94,282,116
00-0038359,Xavier Smith,WR,2025,LA,16,0,0,0,0,0,0,18,24,303,0,0,0,0,30.3,48.300000000000004,1.89375,3.0187500000000003,18,24,303,0,3.0187500000000003,1.5,1.125,2.0125,283,117
00-0039874,Jaylen Wright,RB,2025,MIA,9,0,0,0,70,288,2,5,9,44,0,0,1,0,43.2,48.2,4.800000000000001,5.355555555555556,75,79,332,2,5.355555555555556,8.777777777777779,8.333333333333334,0.610126582278481,284,69
00-0040187,Mitchell Evans,TE,2025,CAR,14,0,0,0,1,1,0,19,25,171,2,0,0,0,29.200000000000003,48.2,2.085714285714286,3.442857142857143,20,26,172,2,3.442857142857143,1.8571428571428572,1.4285714285714286,1.853846153846154,285,54
00-0039373,Audric Estimé,RB,2025,NO,5,0,0,0,46,198,1,12,13,103,0,0,0,0,36.1,48.1,7.220000000000001,9.620000000000001,58,59,301,1,9.620000000000001,11.8,11.6,0.8152542372881356,286,70
00-0034613,Tanner Hudson,TE,2025,CIN,10,0,0,0,0,0,0,19,24,168,2,0,0,0,28.8,47.8,2.88,4.779999999999999,19,24,168,2,4.779999999999999,2.4,1.9,1.9916666666666665,287,55
00-0034837,Calvin Ridley,WR,2025,TEN,7,0,0,0,0,0,0,17,36,303,0,0,0,0,30.300000000000004,47.3,4.328571428571429,6.757142857142857,17,36,303,0,6.757142857142857,5.142857142857143,2.4285714285714284,1.3138888888888889,288,118
00-0037805,Jeremy Ruckert,TE,2025,NYJ,14,0,0,0,0,0,0,23,29,179,1,0,0,0,23.900000000000002,46.900000000000006,1.7071428571428573,3.3500000000000005,23,29,179,1,3.3500000000000005,2.0714285714285716,1.6428571428571428,1.617241379310345,289,56
00-0037666,Jalen Tolbert,WR,2025,DAL,12,0,0,0,0,0,0,18,34,203,1,0,0,0,28.3,46.3,2.3583333333333334,3.858333333333333,18,34,203,1,3.858333333333333,2.8333333333333335,1.5,1.3617647058823528,290,119
00-0038679,Tyrell Shavers,WR,2025,BUF,11,0,0,0,0,0,0,15,23,245,1,0,0,0,30.5,45.5,2.772727272727273,4.136363636363637,15,23,245,1,4.136363636363637,2.090909090909091,1.3636363636363635,1.9782608695652173,291,120
00-0036422,Adam Trautman,TE,2025,DEN,13,0,0,0,0,0,0,20,23,195,1,0,0,0,25.5,45.5,1.9615384615384615,3.5,20,23,195,1,3.5,1.7692307692307692,1.5384615384615385,1.9782608695652173,292,57
00-0037267,Jerome Ford,RB,2025,CLE,13,0,0,0,24,73,0,26,32,103,0,0,0,0,17.6,43.6,1.353846153846154,3.353846153846154,50,56,176,0,3.353846153846154,4.3076923076923075,3.8461538461538463,0.7785714285714286,293,71
00-0031503,Jameis Winston,QB,2025,NYG,3,567,2,2,7,23,1,1,1,33,1,1,0,0,42.28,43.28,14.093333333333334,14.426666666666668,8,8,623,4,14.426666666666668,2.6666666666666665,2.6666666666666665,5.41,294,46
00-0040729,Jack Bech,WR,2025,LV,14,0,0,0,0,0,0,20,29,224,0,0,0,0,22.4,42.4,1.5999999999999999,3.0285714285714285,20,29,224,0,3.0285714285714285,2.0714285714285716,1.4285714285714286,1.4620689655172414,295,121
00-0033357,Taysom Hill,TE,2025,NO,13,57,1,0,52,114,1,11,16,91,0,0,1,0,30.78,41.78,2.367692307692308,3.213846153846154,63,68,262,2,3.213846153846154,5.230769230769231,4.846153846153846,0.6144117647058823,296,58
00-0037563,Malik Davis,RB,2025,DAL,10,0,0,0,52,250,2,2,5,16,0,0,0,0,38.6,40.6,3.8600000000000003,4.0600000000000005,54,57,266,2,4.0600000000000005,5.7,5.4,0.712280701754386,297,72
00-0035993,Tyler Huntley,QB,2025,BAL,5,426,2,0,24,151,0,0,0,0,0,0,0,0,40.14,40.14,8.028,8.028,24,24,577,2,8.028,4.8,4.8,1.6725,298,47
00-0038440,Zavier Scott,RB,2025,MIN,11,0,0,0,32,114,0,14,16,98,1,0,1,0,25.200000000000003,39.2,2.290909090909091,3.563636363636364,46,48,212,1,3.563636363636364,4.363636363636363,4.181818181818182,0.8166666666666668,299,73
00-0036637,Noah Gray,TE,2025,KC,14,0,0,0,0,0,0,21,37,178,0,0,0,0,17.8,38.800000000000004,1.2714285714285716,2.771428571428572,21,37,178,0,2.771428571428572,2.642857142857143,1.5,1.0486486486486488,300,59
00-0039739,Roman Wilson,WR,2025,PIT,9,0,0,0,0,0,0,12,21,166,2,0,0,1,26.6,38.6,2.9555555555555557,4.288888888888889,12,21,166,2,4.288888888888889,2.3333333333333335,1.3333333333333333,1.8380952380952382,301,122
00-0032398,Chris Moore,WR,2025,WAS,10,0,0,0,1,9,0,11,23,207,1,0,0,0,27.6,38.6,2.7600000000000002,3.8600000000000003,12,24,216,1,3.8600000000000003,2.4,1.2,1.6083333333333334,302,123
00-0032104,Ameer Abdullah,RB,2025,IND,13,0,0,0,14,60,1,16,17,99,0,0,0,0,21.9,37.9,1.6846153846153844,2.9153846153846152,30,31,159,1,2.9153846153846152,2.3846153846153846,2.3076923076923075,1.2225806451612902,303,74
00-0036427,Tyler Johnson,WR,2025,NYJ,9,0,0,0,0,0,0,12,18,197,1,0,0,0,25.700000000000003,37.7,2.855555555555556,4.188888888888889,12,18,197,1,4.188888888888889,2.0,1.3333333333333333,2.0944444444444446,304,124
00-0039792,Devontez Walker,WR,2025,BAL,8,0,0,0,0,0,0,6,8,136,3,0,0,0,31.6,37.6,3.95,4.7,6,8,136,3,4.7,1.0,0.75,4.7,305,125
00-0038738,Hunter Luepke,RB,2025,DAL,14,0,0,0,16,71,0,13,15,109,1,0,0,0,24.0,37.0,1.7142857142857142,2.642857142857143,29,31,180,1,2.642857142857143,2.2142857142857144,2.0714285714285716,1.1935483870967742,306,75
00-0040739,Elijah Arroyo,TE,2025,SEA,13,0,0,0,0,0,0,15,26,179,1,0,0,1,21.900000000000002,36.9,1.6846153846153848,2.838461538461538,15,26,179,1,2.838461538461538,2.0,1.1538461538461537,1.419230769230769,307,60
00-0036754,Brock Wright,TE,2025,DET,8,0,0,0,0,0,0,14,22,108,2,0,0,0,22.8,36.800000000000004,2.85,4.6000000000000005,14,22,108,2,4.6000000000000005,2.75,1.75,1.6727272727272728,308,61
00-0039751,Jordan Whittington,WR,2025,LA,15,0,0,0,3,12,0,18,25,171,0,0,0,0,18.3,36.300000000000004,1.22,2.4200000000000004,21,28,183,0,2.4200000000000004,1.8666666666666667,1.4,1.2964285714285715,309,126
00-0038046,Charlie Kolar,TE,2025,BAL,13,0,0,0,0,0,0,10,15,142,2,0,0,0,26.2,36.2,2.0153846153846153,2.784615384615385,10,15,142,2,2.784615384615385,1.1538461538461537,0.7692307692307693,2.4133333333333336,310,62
00-0034983,Hunter Renfrow,WR,2025,CAR,6,0,0,0,0,0,0,15,26,89,2,0,0,0,20.900000000000002,35.900000000000006,3.483333333333334,5.983333333333334,15,26,89,2,5.983333333333334,4.333333333333333,2.5,1.380769230769231,311,127
00-0035645,Gunner Olszewski,WR,2025,NYG,16,33,1,0,0,0,0,10,13,145,1,0,0,0,25.82,35.82000000000001,1.61375,2.2387500000000005,10,13,178,2,2.2387500000000005,0.8125,0.625,2.755384615384616,312,128
00-0031236,Brandin Cooks,WR,2025,NO,9,0,0,0,0,0,0,19,25,165,0,0,0,0,16.5,35.5,1.8333333333333333,3.9444444444444446,19,25,165,0,3.9444444444444446,2.7777777777777777,2.111111111111111,1.42,313,129
00-0039921,Trey Benson,RB,2025,ARI,4,0,0,0,29,160,0,13,16,64,0,0,0,0,22.400000000000002,35.400000000000006,5.6000000000000005,8.850000000000001,42,45,224,0,8.850000000000001,11.25,10.5,0.7866666666666668,314,76
00-0037085,Tyler Badie,RB,2025,DEN,16,0,0,0,8,23,0,19,31,141,0,0,0,0,16.400000000000002,35.4,1.0250000000000001,2.2125,27,39,164,0,2.2125,2.4375,1.6875,0.9076923076923077,315,77
00-0033553,James Conner,RB,2025,ARI,3,0,0,0,32,95,1,8,9,38,1,0,0,0,25.3,33.3,8.433333333333334,11.1,40,41,133,2,11.1,13.666666666666666,13.333333333333334,0.8121951219512195,316,78
00-0038551,Kendre Miller,RB,2025,NO,7,0,0,0,47,193,1,5,5,30,0,0,0,0,28.3,33.3,4.042857142857143,4.757142857142857,52,52,223,1,4.757142857142857,7.428571428571429,7.428571428571429,0.6403846153846153,317,79
00-0040234,Quinn Ewers,QB,2025,MIA,4,622,3,3,8,19,0,1,1,-6,0,0,0,0,32.18,33.18,8.045,8.295,9,9,635,3,8.295,2.25,2.25,3.6866666666666665,318,48
00-0037231,Kevin Austin Jr.,WR,2025,NO,5,0,0,0,0,0,0,13,23,140,1,0,0,0,20.0,33.0,4.0,6.6,13,23,140,1,6.6,4.6,2.6,1.434782608695652,319,130
00-0038685,Chris Brooks,RB,2025,GB,17,0,0,0,27,106,0,13,17,91,0,0,0,0,19.700000000000003,32.7,1.1588235294117648,1.9235294117647062,40,44,197,0,1.9235294117647062,2.588235294117647,2.3529411764705883,0.7431818181818183,320,80
00-0037004,Hunter Long,TE,2025,JAX,7,0,0,0,0,0,0,12,17,85,2,0,0,0,20.5,32.5,2.9285714285714284,4.642857142857143,12,17,85,2,4.642857142857143,2.4285714285714284,1.7142857142857142,1.911764705882353,321,63
00-0035631,Drew Sample,TE,2025,CIN,12,0,0,0,1,3,0,15,20,106,1,0,0,0,16.900000000000002,31.9,1.4083333333333334,2.658333333333333,16,21,109,1,2.658333333333333,1.75,1.3333333333333333,1.519047619047619,322,64
00-0022942,Philip Rivers,QB,2025,IND,3,544,4,3,2,-1,0,0,0,0,0,0,0,0,31.659999999999997,31.659999999999997,10.553333333333333,10.553333333333333,2,2,543,4,10.553333333333333,0.6666666666666666,0.6666666666666666,15.829999999999998,323,49
00-0038839,Mitchell Tinsley,WR,2025,CIN,8,0,0,0,0,0,0,8,24,116,2,0,0,0,23.6,31.6,2.95,3.95,8,24,116,2,3.95,3.0,1.0,1.3166666666666667,324,131
00-0039920,Malachi Corley,WR,2025,CLE,12,0,0,0,13,127,0,11,14,79,0,0,0,0,20.6,31.6,1.7166666666666668,2.6333333333333333,24,27,206,0,2.6333333333333333,2.25,2.0,1.1703703703703705,325,132
00-0038794,Jaleel McLaughlin,RB,2025,DEN,8,0,0,0,37,187,1,4,6,27,0,0,0,0,27.400000000000002,31.4,3.4250000000000003,3.925,41,43,214,1,3.925,5.375,5.125,0.7302325581395348,326,81
00-0036849,Tutu Atwell,WR,2025,LA,8,0,0,0,0,0,0,6,15,192,1,0,0,0,25.200000000000003,31.2,3.1500000000000004,3.9,6,15,192,1,3.9,1.875,0.75,2.08,327,133
00-0033869,Mitchell Trubisky,QB,2025,BUF,4,313,4,0,9,6,0,0,0,0,0,0,0,0,31.119999999999997,31.119999999999997,7.779999999999999,7.779999999999999,9,9,319,4,7.779999999999999,2.25,2.25,3.4577777777777774,328,50
00-0040206,Riley Leonard,QB,2025,IND,5,415,2,3,6,27,2,0,0,-3,0,1,0,0,31.0,31.0,6.2,6.2,6,6,439,4,6.2,1.2,1.2,5.166666666666667,329,51
00-0038720,Julian Hill,TE,2025,MIA,11,0,0,0,0,0,0,15,20,140,0,0,0,0,16.0,31.0,1.4545454545454546,2.8181818181818183,15,20,140,0,2.8181818181818183,1.8181818181818181,1.3636363636363635,1.55,330,65
00-0036196,Gabe Davis,WR,2025,BUF,6,0,0,0,0,0,0,12,18,129,1,0,0,0,18.900000000000002,30.900000000000002,3.1500000000000004,5.15,12,18,129,1,5.15,3.0,2.0,1.7166666666666668,331,134
00-0033217,Mo Alie-Cox,TE,2025,IND,11,0,0,0,0,0,0,13,20,117,1,0,0,0,17.7,30.7,1.6090909090909091,2.790909090909091,13,20,117,1,2.790909090909091,1.8181818181818181,1.1818181818181819,1.535,332,66
00-0033891,Zay Jones,WR,2025,ARI,6,0,0,0,0,0,0,12,18,183,0,0,0,0,18.3,30.3,3.0500000000000003,5.05,12,18,183,0,5.05,3.0,2.0,1.6833333333333333,333,135
00-0038840,Brycen Tremayne,WR,2025,CAR,15,0,0,0,0,0,0,14,18,160,0,0,0,0,16.0,30.0,1.0666666666666667,2.0,14,18,160,0,2.0,1.2,0.9333333333333333,1.6666666666666667,334,136
00-0039855,Jalen McMillan,WR,2025,TB,4,0,0,0,1,1,0,12,15,178,0,0,0,0,17.900000000000002,29.9,4.4750000000000005,7.475,13,16,179,0,7.475,4.0,3.25,1.86875,335,137
00-0039405,Jawhar Jordan,RB,2025,HOU,4,0,0,0,43,193,0,7,7,34,0,0,0,0,22.7,29.7,5.675,7.425,50,50,227,0,7.425,12.5,12.5,0.594,336,82
00-0036887,Luke Farrell,TE,2025,SF,13,0,0,0,0,0,0,11,14,85,2,0,0,1,18.5,29.5,1.4230769230769231,2.269230769230769,11,14,85,2,2.269230769230769,1.0769230769230769,0.8461538461538461,2.107142857142857,337,67
00-0031687,Raheem Mostert,RB,2025,LV,12,0,0,0,22,104,0,12,12,70,0,0,0,0,17.400000000000002,29.400000000000002,1.4500000000000002,2.45,34,34,174,0,2.45,2.8333333333333335,2.8333333333333335,0.8647058823529412,338,83
00-0037742,Treylon Burks,WR,2025,WAS,8,0,0,0,0,0,0,10,22,130,1,0,0,0,19.0,29.0,2.375,3.625,10,22,130,1,3.625,2.75,1.25,1.3181818181818181,339,138
00-0040218,Jimmy Horn Jr.,WR,2025,CAR,10,0,0,0,8,69,0,11,15,108,0,0,0,0,17.7,28.7,1.77,2.87,19,23,177,0,2.87,2.3,1.9,1.2478260869565216,340,139
00-0036980,Elijah Moore,WR,2025,BUF,9,0,0,0,6,24,1,9,17,112,0,0,0,0,19.6,28.6,2.177777777777778,3.177777777777778,15,23,136,1,3.177777777777778,2.5555555555555554,1.6666666666666667,1.2434782608695654,341,140
00-0040398,Brady Cook,QB,2025,NYJ,5,739,2,7,13,49,0,0,0,0,0,1,0,0,28.46,28.46,5.692,5.692,13,13,788,2,5.692,2.6,2.6,2.189230769230769,342,52
00-0039912,Ben Sinnott,TE,2025,WAS,9,0,0,0,0,0,0,11,13,114,1,0,0,0,17.400000000000002,28.4,1.9333333333333336,3.1555555555555554,11,13,114,1,3.1555555555555554,1.4444444444444444,1.2222222222222223,2.1846153846153844,343,68
00-0036165,Isaiah Hodgins,WR,2025,NYG,6,0,0,0,0,0,0,10,19,115,1,0,0,0,17.5,27.5,2.9166666666666665,4.583333333333333,10,19,115,1,4.583333333333333,3.1666666666666665,1.6666666666666667,1.4473684210526316,344,141
00-0037304,Connor Heyward,TE,2025,PIT,14,0,0,0,15,43,2,3,4,21,1,0,0,0,24.4,27.4,1.7428571428571427,1.957142857142857,18,19,64,3,1.957142857142857,1.3571428571428572,1.2857142857142858,1.4421052631578946,345,69
00-0036628,John Bates,TE,2025,WAS,10,0,0,0,0,0,0,11,16,103,1,0,0,0,16.3,27.3,1.6300000000000001,2.73,11,16,103,1,2.73,1.6,1.1,1.70625,346,70
00-0038547,Luke Schoonmaker,TE,2025,DAL,14,0,0,0,0,0,0,14,23,132,0,0,0,0,13.200000000000001,27.200000000000003,0.942857142857143,1.942857142857143,14,23,132,0,1.942857142857143,1.6428571428571428,1.0,1.182608695652174,347,71
00-0035243,Miles Sanders,RB,2025,DAL,4,0,0,0,20,117,1,8,8,30,0,0,1,0,18.700000000000003,26.700000000000003,4.675000000000001,6.675000000000001,28,28,147,1,6.675000000000001,7.0,7.0,0.9535714285714286,348,84
