player_id,player_display_name,position,season,team,games,boom_games,solid_games,bust_games,ppr_std_dev,passing_yards,attempts,completions,passing_air_yards,passing_tds,passing_interceptions,rushing_yards,carries,rushing_tds,targets,receptions,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_yards,receiving_tds,sack_fumbles_lost,rushing_fumbles_lost,receiving_fumbles_lost,fantasy_points,fantasy_points_ppr,total_touches,opportunities,ppr_per_game,opportunities_per_game,touches_per_game,carries_per_game,targets_per_game,attempts_per_game,receptions_per_game,total_yards,total_tds,ppr_per_opportunity,completion_pct,yards_per_attempt,td_rate,int_rate,yards_per_carry,catch_rate,yards_per_target,yards_per_reception,yac_per_reception,air_yards_per_target,tds_per_game,first_downs_per_game,consistency_score,roster_name,birth_date,height,weight,college,years_exp_x,rookie_year,draft_club,draft_number,season_start,age,team_pass_attempts,team_carries,team_targets,team_ppr,team_total_opportunities,team_pass_rate,returning_targets,returning_carries,returning_attempts,vacated_targets,vacated_carries,vacated_attempts,vacated_target_pct,vacated_carry_pct,vacated_pass_pct,target_share,rush_share,opportunity_share,opportunity_score,touch_score,fantasy_score,reliability_score,boom_score,bust_score,overall_player_score,current_team,current_position,status,depth_chart_position,years_exp_y,projected_games,projected_pass_attempts,projected_carries,projected_targets,projected_pass_attempts_per_game,projected_carries_per_game,projected_targets_per_game,temporary_role_score,projection_roster_rank,projection_active,projected_team_player_targets,projected_team_targets,target_scale_factor,projected_completion_pct,projected_yards_per_attempt,projected_yards_per_carry,projected_catch_rate,projected_yards_per_target,projected_passing_td_rate,projected_rushing_td_per_carry,projected_receiving_td_per_target,projected_passing_tds,projected_rushing_tds,projected_receiving_tds,projected_completions,projected_passing_yards,projected_rushing_yards,projected_receptions,projected_receiving_yards,projected_fantasy_points_ppr,projected_ppr_per_game,role_score,team_position_rank,role_label,qb_pass_attempt_share,replacement_ppg,fantasy_war,war_rank,position_rank,value_tier,draft_value_score
00-0031237,Teddy Bridgewater,QB,2025,DET,3,0,0,3,1.83597385602301,62,15,8,98,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2.88,2.88,3,3,0.96,1.0,1.0,1.0,0.0,5.0,0.0,66,0,0.96,0.5333333333333333,4.133333333333334,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teddy Bridgewater,1992-11-10,74.0,215.0,Louisville,11.0,2014.0,MIN,32.0,2025-09-01,32.80766598220397,582,442,550,1691.48,992,0.568359375,377,330,543,164,142,15,0.3031423290203327,0.3008474576271186,0.026881720430107527,0.0,0.006355932203389831,0.0029615004935834156,13.414634146341465,13.414634146341465,19.51219512195122,14.02439024390244,31.097560975609756,38.41463414634146,19.634146341463413,DET,QB,ACT,QB,12.0,17,11.64,20.74,0.0,5.66,1.22,0.0,116.96,2.0,True,648.0596560302442,550,0.8486873004394091,0.39071729957805906,3.7957805907172997,2.1666666666666665,0.0,0.0,0.010126582278481013,0.0,0.0,0.974379746835443,0.0,0.0,37.59481856540084,365.2300084388186,44.93666666666666,0.0,0.0,23.00038599156118,1.3529638818565402,116.96,2,QB2,0.02,19.064800919995758,0.0,81,12,Bench,0.6764819409282701
00-0040628,Drake Dabney,TE,2025,GB,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,2,1,10,0,0,3,0,0,0,0,0.30000000000000004,1.3,1,2,1.3,2.0,1.0,0.0,2.0,0.0,1.0,3,0,0.65,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.0,0.0,5.0,0.0,0.0,1.0,Drake Dabney,2002-05-14,77.0,255.0,TCU; Baylor,0.0,2025.0,,0.0,2025-09-01,23.301848049281315,489,492,460,1420.0,952,0.4984709480122324,317,361,485,181,154,50,0.3634538152610442,0.29902912621359223,0.09345794392523364,0.004347826086956522,0.0,0.0021008403361344537,54.64285714285714,36.78571428571429,26.42857142857143,97.85714285714285,46.07142857142857,93.92857142857143,57.89285714285714,GB,TE,ACT,TE,1.0,16,0.0,0.0,32.09714854650504,0.0,0.0,2.0,32.0,3.0,True,458.60771646654,460,1.0030358920782825,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04857427325252,48.14572281975756,20.863146555228276,1.3039466597017673,32.09714854650504,3,TE3,,8.872173133646344,0.0,81,12,Bench,0.6519733298508836
00-0039050,Payne Durham,TE,2025,TB,8,0,0,8,0.7424621202458749,0,0,0,0,0,0,0,0,0,4,1,16,11,1,11,0,0,0,0,1.1,2.1,1,4,0.2625,0.5,0.125,0.0,0.5,0.0,0.125,11,0,0.525,0.0,0.0,0.0,0.0,0.0,0.25,2.75,11.0,11.0,4.0,0.0,0.125,0.0,Payne Durham,2000-06-15,77.0,255.0,Purdue,2.0,2023.0,TB,171.0,2025-09-01,25.21286789869952,558,472,541,1385.4,1013,0.541747572815534,377,330,543,164,142,15,0.3031423290203327,0.3008474576271186,0.026881720430107527,0.0073937153419593345,0.0,0.003948667324777887,15.714285714285714,10.714285714285714,12.142857142857142,22.142857142857142,46.07142857142857,42.14285714285714,21.607142857142858,TB,TE,ACT,TE,3.0,16,0.0,0.0,13.606397640551243,0.0,0.0,1.0083333333333333,16.133333333333333,3.0,True,641.4727515621634,541,0.8433717545796225,0.0,0.0,0.0,0.5035714285714286,5.496428571428571,0.0,0.0,0.07894736842105263,0.0,0.0,1.0741892874119403,0.0,0.0,0.0,6.851793097563305,74.78659274574414,20.77558809660936,1.298474256038085,13.606397640551243,3,TE3,,8.872173133646344,0.0,81,12,Bench,0.6492371280190425
00-0036628,John Bates,TE,2025,WAS,10,0,0,9,2.6549952918978974,0,0,0,0,0,0,0,0,0,16,11,48,68,6,103,1,0,0,0,16.3,27.3,11,16,2.73,1.6,1.1,0.0,1.6,0.0,1.1,103,1,1.70625,0.0,0.0,0.0,0.0,0.0,0.6875,6.4375,9.363636363636363,6.181818181818182,3.0,0.1,0.6,0.027474252052052228,John Bates,1997-11-06,78.0,256.0,Boise State,4.0,2021.0,WAS,124.0,2025-09-01,27.81930184804928,469,484,432,1272.06,916,0.49213011542497376,206,328,415,226,156,54,0.5231481481481481,0.32231404958677684,0.11513859275053305,0.037037037037037035,0.0,0.017467248908296942,43.57142857142857,42.857142857142854,47.14285714285714,45.714285714285715,46.07142857142857,33.57142857142857,44.32142857142856,WAS,TE,ACT,TE,5.0,16,0.0,0.0,14.214120157433118,0.0,0.0,1.4733333333333334,23.573333333333334,3.0,True,716.4481436210848,432,0.6029745541897533,0.0,0.0,0.0,0.6640796703296703,6.235782967032967,0.0,0.0,0.02857142857142857,0.0,0.0,0.40611771878380337,0.0,0.0,0.0,9.439308228174507,88.63616836908139,20.739631377785468,1.2962269611115917,14.214120157433118,3,TE3,,8.872173133646344,0.0,81,12,Bench,0.6481134805557959
00-0036232,Harrison Bryant,TE,2025,SEA,5,0,0,5,0.7469939758793239,0,0,0,0,0,0,0,0,0,6,2,58,0,1,7,0,0,0,0,0.7,2.7,2,6,0.54,1.2,0.4,0.0,1.2,0.0,0.4,7,0,0.45,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.1666666666666667,3.5,0.0,9.666666666666666,0.0,0.2,0.0,Harrison Bryant,1998-04-23,77.0,240.0,Florida Atlantic,5.0,2020.0,CLE,115.0,2025-09-01,27.359342915811087,481,507,455,1449.42,962,0.4868421052631579,506,371,661,124,157,0,0.19682539682539682,0.29734848484848486,0.0,0.0108499095840868,0.0,0.005836575875486381,31.428571428571427,18.928571428571427,16.428571428571427,22.142857142857142,46.07142857142857,63.57142857142858,29.75,SEA,TE,ACT,TE,6.0,16,0.0,1.1428571428571428,16.962704394834898,0.0,0.07142857142857142,1.4857142857142858,24.914285714285715,3.0,True,637.6341736694678,455,0.7135753050711796,0.0,0.0,0.32,0.5216666666666667,3.543333333333334,0.0,0.0,0.05660377358490566,0.0,0.0,0.9601530789529188,0.0,0.0,0.3657142857142857,8.84887745930554,60.10451590569833,20.656818952164315,1.2910511845102697,18.10556153769204,3,TE3,,8.872173133646344,0.0,81,12,Bench,0.6455255922551348
00-0036862,Ben Skowronek,WR,2025,PIT,16,0,0,15,2.4080334300005055,0,0,0,0,0,0,0,0,0,6,4,61,23,4,69,1,0,0,0,12.9,16.9,4,6,1.05625,0.375,0.25,0.0,0.375,0.0,0.25,69,1,2.8166666666666664,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,11.5,17.25,5.75,10.166666666666666,0.0625,0.25,0.0,Ben Skowronek,1997-06-27,75.0,220.0,Notre Dame; Northwestern,4.0,2021.0,LAR,249.0,2025-09-01,28.18069815195072,550,407,522,1381.08,929,0.5747126436781609,281,281,584,272,144,0,0.4918625678119349,0.3388235294117647,0.0,0.011494252873563218,0.0,0.006458557588805167,11.41732283464567,13.385826771653544,19.68503937007874,24.015748031496063,44.09448818897638,1.968503937007867,18.74015748031496,PIT,WR,ACT,WR,5.0,16,0.0,0.49230769230769234,8.126303721117452,0.0,0.03076923076923077,0.5387820512820513,9.112820512820512,4.0,True,553.7459399424106,522,0.9426705684817984,0.0,0.0,0.9,0.7666666666666666,10.99,0.0,0.0,0.10144927536231883,0.0,0.0,0.8244076238814806,0.0,0.0,0.4430769230769231,6.230166186190046,89.3080778950808,20.1517274112947,1.2594829632059188,8.618611413425144,4,WR4,,10.169259972266895,0.0,81,30,Bench,0.6297414816029594
00-0036429,Charlie Woerner,TE,2025,ATL,7,0,0,7,1.987221079560002,0,0,0,0,0,0,0,0,0,9,8,12,35,2,48,0,0,0,0,4.800000000000001,12.8,8,9,1.8285714285714287,1.2857142857142858,1.1428571428571428,0.0,1.2857142857142858,0.0,1.1428571428571428,48,0,1.4222222222222223,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,5.333333333333333,6.0,4.375,1.3333333333333333,0.0,0.2857142857142857,0.0,Charlie Woerner,1997-10-16,77.0,245.0,Georgia,5.0,2020.0,SF,190.0,2025-09-01,27.876796714579054,545,477,519,1330.22,996,0.5332681017612525,368,317,276,151,160,269,0.2909441233140655,0.33542976939203356,0.4935779816513762,0.017341040462427744,0.0,0.009036144578313253,33.57142857142857,44.285714285714285,32.857142857142854,22.142857142857142,46.07142857142857,48.57142857142858,33.82142857142857,ATL,TE,ACT,TE,6.0,16,0.0,0.0,13.89469008613668,0.0,0.0,1.002857142857143,16.045714285714286,3.0,True,599.3459129106188,519,0.8659440046559541,0.0,0.0,0.0,0.8194444444444444,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.385926598362001,82.67340601251325,19.653267199613325,1.2283291999758328,13.89469008613668,3,TE3,,8.872173133646344,0.0,81,12,Bench,0.6141645999879164
00-0040184,KeAndre Lambert-Smith,WR,2025,LAC,10,0,0,9,2.8403638264607345,0,0,0,0,0,0,0,0,0,12,5,211,21,3,51,1,0,0,0,11.1,16.1,5,12,1.61,1.2,0.5,0.0,1.2,0.0,0.5,51,1,1.3416666666666668,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,4.25,10.2,4.2,17.583333333333332,0.1,0.3,0.0,KeAndre Lambert-Smith,2001-10-16,73.0,185.0,Auburn; Penn State,0.0,2025.0,LAC,158.0,2025-09-01,23.876796714579054,569,466,544,1411.1200000000001,1010,0.5497584541062802,403,450,600,171,38,0,0.2979094076655052,0.0778688524590164,0.0,0.022058823529411766,0.0,0.011881188118811881,26.181102362204722,20.078740157480315,25.590551181102363,24.015748031496063,44.09448818897638,28.149606299212607,27.559055118110237,LAC,WR,ACT,WR,1.0,16,0.0,0.0,14.149167439397115,0.0,0.0,1.2,19.2,5.0,True,738.1918437771378,544,0.7369358041352664,0.0,0.0,0.0,0.4166666666666667,4.25,0.0,0.0,0.08333333333333333,0.0,0.0,1.1790972866164262,0.0,0.0,0.0,5.895486433082131,60.133961617437734,18.983466314524463,1.186466644657779,14.149167439397115,5,WR5,,10.169259972266895,0.0,81,30,Bench,0.5932333223288895
00-0039796,Rasheen Ali,RB,2025,BAL,15,0,0,14,2.9198499635296007,0,0,0,0,0,0,24,7,0,11,9,-1,83,2,68,1,0,0,0,15.2,24.2,16,18,1.6133333333333333,1.2,1.0666666666666667,0.4666666666666667,0.7333333333333333,0.0,0.6,92,1,1.3444444444444443,0.0,0.0,0.0,0.0,3.4285714285714284,0.8181818181818182,6.181818181818182,7.555555555555555,9.222222222222221,-0.09090909090909091,0.06666666666666667,0.13333333333333333,0.0,Rasheen Ali,2001-02-16,71.0,209.0,Marshall,1.0,2024.0,BAL,165.0,2025-09-01,24.539356605065024,422,507,407,1331.1200000000001,914,0.4542518837459634,293,443,370,114,64,52,0.2800982800982801,0.126232741617357,0.12322274881516587,0.02702702702702703,0.013806706114398421,0.019693654266958426,18.553459119496853,18.238993710691823,32.70440251572327,20.125786163522015,38.67924528301887,6.918238993710688,23.962264150943398,BAL,RB,ACT,RB,2.0,16,0.0,16.666666666666668,9.563577325781084,0.0,1.0416666666666667,0.6083333333333334,26.400000000000002,3.0,True,414.22435681965095,407,0.982559314292577,0.0,0.0,3.305357142857143,0.5113636363636364,3.8636363636363633,0.0,0.0,0.08196721311475409,0.0,0.0,0.7838997808017282,0.0,0.0,55.089285714285715,4.890465677956236,36.950185122336,18.797811446428778,1.1748632154017986,26.230243992447754,3,RB3,,11.124347726249262,0.0,81,30,Bench,0.5874316077008993
00-0039363,Isaac Guerendo,RB,2025,SF,7,0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isaac Guerendo,2000-06-28,72.0,225.0,Louisville; Wisconsin,1.0,2024.0,SF,129.0,2025-09-01,25.177275838466805,574,481,550,1568.22,1031,0.5440758293838862,425,435,636,182,98,1,0.29983525535420097,0.18386491557223264,0.0015698587127158557,0.0,0.0,0.0,4.40251572327044,4.716981132075472,6.918238993710692,20.125786163522015,38.67924528301887,38.36477987421384,15.125786163522015,SF,RB,ACT,RB,2.0,16,0.0,31.5,5.044077552743298,0.0,1.96875,0.375,37.5,2.0,True,654.2326055643703,550,0.840679592123883,0.0,0.0,1.875,0.3515625,3.5625,0.0,0.047619047619047616,0.0,0.0,1.5,0.0,0.0,0.0,59.0625,1.7733085146363157,17.969526281647997,18.476511142801115,1.1547819464250697,36.544077552743296,2,RB2,,11.124347726249262,0.0,81,30,Bench,0.5773909732125349
00-0040646,Jalen Royals,WR,2025,KC,2,0,0,2,1.697056274847714,0,0,0,0,0,0,0,0,0,3,2,22,4,0,4,0,0,0,0,0.4,2.4,2,3,1.2,1.5,1.0,0.0,1.5,0.0,1.0,4,0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,2.0,2.0,7.333333333333333,0.0,0.0,0.0,Jalen Royals,2003-02-18,72.0,205.0,Utah State,0.0,2025.0,KC,133.0,2025-09-01,22.535249828884325,584,430,549,1394.78,979,0.5759368836291914,375,131,557,174,299,27,0.31693989071038253,0.6953488372093023,0.046232876712328765,0.00546448087431694,0.0,0.0030643513789581204,29.527559055118108,32.28346456692913,21.25984251968504,24.015748031496063,44.09448818897638,85.23622047244095,32.97244094488189,KC,WR,ACT,WR,1.0,16,0.0,0.0,21.756547898772876,0.0,0.0,1.5,24.0,4.0,True,605.6107826160767,549,0.9065228291155365,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.504365265848584,29.008730531697168,17.405238319018302,1.0878273949386439,21.756547898772876,4,WR4,,10.169259972266895,0.0,81,30,Bench,0.5439136974693219
00-0037348,Tanner Conner,TE,2025,NYG,8,0,0,8,1.5918879178061323,0,0,0,0,0,0,0,0,0,15,9,119,39,3,91,0,0,0,0,9.100000000000001,18.1,9,15,2.2625,1.875,1.125,0.0,1.875,0.0,1.125,91,0,1.2066666666666668,0.0,0.0,0.0,0.0,0.0,0.6,6.066666666666666,10.11111111111111,4.333333333333333,7.933333333333334,0.0,0.375,0.2964031302514333,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,526,511,503,1386.92,1014,0.5072324011571842,217,404,83,245,28,396,0.5303030303030303,0.06481481481481481,0.826722338204593,0.032467532467532464,0.0,0.016778523489932886,50.71428571428571,43.57142857142857,38.57142857142858,68.57142857142857,46.07142857142857,42.14285714285714,49.32142857142857,NYG,TE,ACT,TE,4.0,16,0.0,0.0,17.527196853686487,0.0,0.0,1.5375,24.6,3.0,True,705.9771224853578,503,0.7124876769791254,0.0,0.0,0.0,0.525,4.2333333333333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.201778348185407,74.19846668060612,16.621625016246018,1.038851563515376,17.527196853686487,3,TE3,,8.872173133646344,0.0,81,12,Bench,0.519425781757688
00-0038492,Jason Brownlee,WR,2025,KC,3,0,0,3,0.0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,Jason Brownlee,1999-01-30,75.0,202.0,Southern Mississippi,2.0,2023.0,,0.0,2025-09-01,26.587268993839835,584,430,549,1394.78,979,0.5759368836291914,375,131,557,174,299,27,0.31693989071038253,0.6953488372093023,0.046232876712328765,0.0018214936247723133,0.0,0.0010214504596527069,10.433070866141732,5.31496062992126,5.118110236220472,24.015748031496063,44.09448818897638,76.18110236220473,21.496062992125985,KC,WR,ACT,WR,3.0,16,0.0,0.0,13.900016713104892,0.0,0.0,0.9583333333333333,15.333333333333332,5.0,True,605.6107826160767,549,0.9065228291155365,0.0,0.0,0.0,0.234375,2.625,0.0,0.0,0.10344827586206896,0.0,0.0,1.437932763424644,0.0,0.0,0.0,3.257816417133959,36.48754387190034,15.534167384871857,0.9708854615544911,13.900016713104892,5,WR5,,10.169259972266895,0.0,81,30,Bench,0.48544273077724553
00-0039824,Jared Wiley,TE,2025,KC,2,0,0,2,0.9899494936611665,0,0,0,0,0,0,0,0,0,1,1,-4,8,1,4,0,0,0,0,0.4,1.4,1,1,0.7,0.5,0.5,0.0,0.5,0.0,0.5,4,0,1.4,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,-4.0,0.0,0.5,0.0,Jared Wiley,2000-11-02,78.0,260.0,TCU; Texas,1.0,2024.0,KC,131.0,2025-09-01,24.829568788501028,584,430,549,1394.78,979,0.5759368836291914,375,131,557,174,299,27,0.31693989071038253,0.6953488372093023,0.046232876712328765,0.0018214936247723133,0.0,0.0010214504596527069,15.714285714285714,23.57142857142857,20.357142857142858,22.142857142857142,46.07142857142857,84.28571428571429,28.285714285714285,KC,TE,ACT,TE,2.0,16,0.0,0.0,9.971751120270902,0.0,0.0,0.6875,11.0,3.0,True,605.6107826160767,549,0.9065228291155365,0.0,0.0,0.0,1.0,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.971751120270902,51.10522449138837,15.08227356940974,0.9426420980881087,9.971751120270902,3,TE3,,8.872173133646344,0.0,81,12,Bench,0.47132104904405436
00-0035567,Craig Reynolds,RB,2025,DET,5,0,0,5,0.1788854381999832,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,3,3,0.08,0.6,0.6,0.6,0.0,0.0,0.0,4,0,0.13333333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,582,442,550,1691.48,992,0.568359375,470,275,578,80,167,4,0.14545454545454545,0.3778280542986425,0.006872852233676976,0.0,0.006787330316742082,0.0030241935483870967,11.949685534591195,13.20754716981132,13.20754716981132,20.125786163522015,38.67924528301887,50.943396226415096,20.534591194968556,,,,,0.0,16,0.0,34.33333333333333,3.6776449685707733,0.0,2.145833333333333,0.27083333333333337,38.666666666666664,3.0,True,648.0596560302442,550,0.8486873004394091,0.0,0.0,2.884998688696564,0.38,4.279999999999999,0.0,0.010526315789473684,0.0,0.0,0.3614035087719298,0.0,0.0,0.0,99.05162164524869,1.3975050880568938,15.740320465482908,15.045120351761632,0.940320021985102,38.0109783019041,3,RB3,,11.124347726249262,0.0,81,30,Bench,0.470160010992551
00-0036984,Trey Sermon,RB,2025,PIT,3,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trey Sermon,1999-01-30,72.0,215.0,Ohio State; Oklahoma,4.0,2021.0,SF,88.0,2025-09-01,26.587268993839835,550,407,522,1381.08,929,0.5747126436781609,281,281,584,272,144,0,0.4918625678119349,0.3388235294117647,0.0,0.0,0.0,0.0,4.40251572327044,4.716981132075472,6.918238993710692,20.125786163522015,38.67924528301887,65.72327044025158,17.86163522012579,,,,,0.0,16,0.0,31.919999999999998,7.993846420725651,0.0,1.9949999999999999,0.53,40.4,4.0,True,553.7459399424106,522,0.9426705684817984,0.0,0.0,1.7660714285714285,0.3526315789473684,1.9964912280701754,0.0,0.025210084033613443,0.0,0.0,0.804705882352941,0.0,0.0,0.0,56.373,2.818882685203256,15.959644257518931,14.880382405072796,0.9300239003170497,39.91384642072565,4,RB4,,11.124347726249262,0.0,81,30,Bench,0.46501195015852487
00-0039521,Xavier Weaver,WR,2025,ARI,7,0,0,7,1.983983486874444,0,0,0,0,0,0,0,0,0,13,7,192,20,2,67,0,0,0,0,6.700000000000001,13.700000000000001,7,13,1.9571428571428573,1.8571428571428572,1.0,0.0,1.8571428571428572,0.0,1.0,67,0,1.0538461538461539,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,5.153846153846154,9.571428571428571,2.857142857142857,14.76923076923077,0.0,0.2857142857142857,0.0,Xavier Weaver,2000-10-12,73.0,180.0,Colorado; University of South Florida,1.0,2024.0,,0.0,2025-09-01,24.8870636550308,649,366,617,1504.8600000000001,983,0.6394088669950739,488,193,487,129,173,162,0.20907617504051865,0.4726775956284153,0.24961479198767333,0.02106969205834684,0.0,0.013224821973550356,35.039370078740156,32.28346456692913,27.559055118110237,24.015748031496063,44.09448818897638,41.53543307086615,32.145669291338585,ARI,WR,ACT,WR,2.0,16,0.0,0.0,22.393904087114652,0.0,0.0,1.5357142857142858,24.571428571428573,5.0,True,676.9954613360495,617,0.9113798174988521,0.0,0.0,0.0,0.3365384615384615,3.2211538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53641002931743,72.1342102806097,14.749831057378401,0.9218644410861501,22.393904087114652,5,WR5,,10.169259972266895,0.0,81,30,Bench,0.46093222054307503
00-0040142,Kaleb Johnson,RB,2025,PIT,10,0,0,10,0.9089676684141313,0,0,0,0,0,0,69,28,0,2,1,-8,14,0,9,0,0,0,0,7.800000000000001,8.8,29,30,0.8800000000000001,3.0,2.9,2.8,0.2,0.0,0.1,78,0,0.29333333333333333,0.0,0.0,0.0,0.0,2.4642857142857144,0.5,4.5,9.0,14.0,-4.0,0.0,0.0,0.0,Kaleb Johnson,2003-08-14,72.0,212.0,Iowa,0.0,2025.0,PIT,83.0,2025-09-01,22.050650239561943,550,407,522,1381.08,929,0.5747126436781609,281,281,584,272,144,0,0.4918625678119349,0.3388235294117647,0.0,0.0038314176245210726,0.0687960687960688,0.03229278794402583,34.59119496855346,35.22012578616352,25.157232704402517,20.125786163522015,38.67924528301887,22.95597484276729,28.113207547169814,PIT,RB,ACT,RB,1.0,16,0.0,44.8,3.016545819141755,0.0,2.8,0.2,48.0,3.0,True,553.7459399424106,522,0.9426705684817984,0.0,0.0,2.4642857142857144,0.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.4,1.5082729095708776,13.574456186137898,13.905718528184668,0.8691074080115417,47.81654581914175,3,RB3,,11.124347726249262,0.0,81,30,Bench,0.43455370400577087
00-0035311,Myles Gaskin,RB,2025,SEA,1,0,0,1,0.0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0.6000000000000001,3,3,0.6000000000000001,3.0,3.0,3.0,0.0,0.0,0.0,6,0,0.20000000000000004,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myles Gaskin,1997-02-15,70.0,200.0,Washington,6.0,2019.0,MIA,234.0,2025-09-01,28.542094455852155,481,507,455,1449.42,962,0.4868421052631579,491,309,572,50,289,0,0.09242144177449169,0.48327759197324416,0.0,0.0,0.005917159763313609,0.0031185031185031187,34.59119496855346,35.84905660377358,20.754716981132077,97.16981132075472,38.67924528301887,90.25157232704403,48.93081761006289,,,,,0.0,16,0.0,43.6,7.70661329476874,0.0,2.725,0.675,54.400000000000006,4.0,True,637.6341736694678,455,0.7135753050711796,0.0,0.0,1.42,0.4333333333333333,4.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.912,3.33953242773312,32.62466294785433,12.793198722518554,0.7995749201574096,51.30661329476874,4,RB4,,11.124347726249262,0.0,81,30,Bench,0.3997874600787048
00-0040644,Trevor Etienne,RB,2025,CAR,17,0,0,17,1.2275333947775589,0,0,0,0,0,0,94,20,0,3,3,2,11,1,13,0,0,0,0,10.700000000000001,13.700000000000001,23,23,0.8058823529411765,1.3529411764705883,1.3529411764705883,1.1764705882352942,0.17647058823529413,0.0,0.17647058823529413,107,0,0.5956521739130435,0.0,0.0,0.0,0.0,4.7,1.0,4.333333333333333,4.333333333333333,3.6666666666666665,0.6666666666666666,0.0,0.058823529411764705,0.0,Trevor Etienne,2004-07-09,68.0,198.0,Georgia; Florida,0.0,2025.0,CAR,114.0,2025-09-01,21.14715947980835,515,461,480,1245.26,941,0.5276639344262295,439,236,518,78,247,37,0.15087040618955513,0.5113871635610766,0.06666666666666667,0.00625,0.04338394793926247,0.024442082890541977,19.49685534591195,20.754716981132077,24.528301886792452,20.125786163522015,38.67924528301887,0.628930817610069,21.163522012578618,CAR,RB,ACT,RB,1.0,16,0.0,18.823529411764707,2.417404161726524,0.0,1.1764705882352942,0.17647058823529413,21.647058823529413,3.0,True,560.6402682285035,480,0.8561639739448105,0.0,0.0,4.7,1.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.47058823529413,2.417404161726524,10.47541803414827,12.312004788670766,0.7695002992919229,21.24093357349123,3,RB3,,11.124347726249262,0.0,81,30,Bench,0.38475014964596144
